m,b
0.005497121003927932,83.29666226255836
0.005497097435701901,83.29666161851351
0.005496277859303192,83.29669894769825
0.005498675394071272,83.29658991350982
0.005496534575668118,83.29668631670238
0.005498407755766718,83.2966018800117
0.005497236609911417,83.29665543273873
0.005496740573143675,83.29667790276254
0.005498187614873463,83.29661278749059
0.005496864278346737,83.29667141253783
0.005497827535291155,83.29662988389407
0.0054982288149273565,83.29661067345631
0.005496278264406981,83.2966989250595
0.005496386974759597,83.29669486046218
0.005496108282670189,83.29670688948512
0.005496625956119737,83.29668457070028
0.0054961150571278625,83.29670759611567
0.005496750682791527,83.29667736899391
0.00549781211764684,83.29663153148654
0.005497115892076684,83.2966597743353
0.005498158679657512,83.2966137609004
0.005496595195697434,83.29668389264256
0.005497881180513729,83.29662497405391
0.005496740558092783,83.29667889911426
0.005497666960946112,83.29663695269507
0.00549845387279051,83.29659928368626
0.005497575382571063,83.29664012803708
0.005496561158024086,83.29668533550833
0.0054961457173599605,83.29670658198764
0.005497338040763823,83.29665142538292
0.005496731178425645,83.29667918952627
0.005496917377502076,83.2966683747527
0.005495860956197977,83.296719394283
0.005497821470163007,83.2966291111736
0.005497808785254067,83.29663035572047
0.005497976866383994,83.29662235571551
0.0054981461482079795,83.29661351628937
0.005496916459735574,83.29667078362662
0.005496814617061737,83.29667430556388
0.005496798077651747,83.2966759760968
0.005497873039294578,83.29662703447204
0.005496510974677777,83.29668748333822
0.005497923991493908,83.2966260340992
0.005496924170928461,83.29667054982036
0.005497558538673621,83.29664144988747
0.005498066367733566,83.2966164207498
0.005497193358468149,83.29665743258141
0.005498306843872484,83.29660762872125
0.0054969743833330675,83.29666624584765
0.00549774595362643,83.29663202582528
0.005496200404901666,83.29670280350753
0.00549704355622047,83.29666420990235
0.005498588477761875,83.2965934016841
0.005498318887155164,83.29660658968612
0.005497143611207656,83.29665821454488
0.00549887067019066,83.29658019856029
0.005496241077259731,83.29670097416214
0.005497082722377552,83.29666413028383
0.0054966307272819705,83.29668492583858
0.0054972430639501964,83.29665704249865
0.005496642996837195,83.29668210922524
0.005498339691413423,83.29660496685582
0.005496002333466717,83.2967119548004
0.0054978812083545875,83.29662614998628
0.005498095256741305,83.2966177287817
0.005498341231422952,83.2966047508306
0.005497426201282233,83.29664825037518
0.00549713069531286,83.29666141660346
0.005497277775295621,83.29665418165501
0.005497843703816642,83.29662849527824
0.005496663639772836,83.29668253361864
0.005497160572611493,83.29665783135742
0.005498783861168812,83.29658420708454
0.005496984236757106,83.2966672969335
0.005498033429116039,83.29661896485722
0.005497123719610283,83.29666269601212
0.00549727284593695,83.2966530378383
0.005497305631871565,83.2966525937871
0.005498023042272124,83.29662005798849
0.005495814164394228,83.29672070794096
0.005496681745780647,83.29668243254369
0.005496255813447159,83.29670166475253
0.005496420383606426,83.2966935379769
0.0054967946594096685,83.29667541107335
0.005497272966590312,83.29665519362823
0.00549588435137278,83.29671830919884
0.005496182986046307,83.29670386770172
0.005498681333710265,83.29658877248389
0.005498450032984525,83.29659967304524
0.005496542700050468,83.29668718024148
0.005497418183054817,83.29664763575089
0.005497275127931359,83.29665422416502
0.00549601852581511,83.29671193027862
0.005496530266812012,83.29668756364967
0.0054965527110027905,83.29668750018627
0.005496476635777421,83.29669109713497
0.005497361160308809,83.29665028618108
0.005496169282082467,83.29670493671935
0.00549715937027787,83.29665907400461
0.005497269082405313,83.29665582551677
0.0054970761435710795,83.29666197889094
0.005497309151262579,83.2966519466218
0.005497870070205654,83.29662767740393
0.00549663685525657,83.2966823720324
0.005496174874886638,83.29670473278927
0.0054983209823953536,83.29660612539615
0.005497764906889571,83.29663286113858
0.005497757472313412,83.29663156993814
0.00549799783934199,83.29662007486351
0.005497817744240955,83.29662965975646
0.005497441764700113,83.29664714658696
0.00549680606096746,83.29667480962705
0.005497325190636337,83.29665201580524
0.005496949911792543,83.29666850544174
0.005496542562890734,83.29668751834761
0.005496585066201274,83.29668501343347
0.005497144393779396,83.29666167825897
0.005496638421769869,83.29668118103204
0.005496537743719296,83.29668841966033
0.005495961521331065,83.29671456887215
0.005498124456271654,83.29661470943134
0.005497677442500945,83.29663455478827
0.005497363116760449,83.29664836910305
0.0054978276946165815,83.29662835405837
0.005497685006844153,83.29663503855588
0.005497669597109142,83.29663764558698
0.005496527319707373,83.29668891204598
0.0054974813483305105,83.29664536837757
0.005497855138314038,83.29662610459623
0.005496456307387109,83.29669024587025
0.005496103156781264,83.29670774255217
0.0054962514366103145,83.29669949345266
0.005496820826253934,83.29667475524825
0.005497228746700521,83.29665698655373
0.005497950884190533,83.2966220097237
0.00549744112598157,83.29664743203945
0.005496946447620303,83.29666909012487
0.005498037139902769,83.296619733282
0.0054963276722957465,83.29669626160833
0.005497427887420275,83.29664870361316
0.005497960414068555,83.29662326604044
0.005496596922658574,83.29668288375285
0.005496993680202898,83.29666821309506
0.005497260997104719,83.29665528700963
0.00549645129769736,83.29669075308256
0.005497459576878822,83.29664585459557
0.005496904481741548,83.29667042528193
0.0054967368834944585,83.29667920360774
0.005495879669066515,83.29671809577826
0.00549705508122627,83.29666422632613
0.00549705783433917,83.29666186804432
0.005498124055252023,83.29661435329851
0.005498064320141386,83.29661696426501
0.005497644247062992,83.29663848773716
0.005497063378977604,83.2966650132251
0.0054969979236032755,83.29666482771404
0.005497439040848937,83.29664535282465
0.005497701463496383,83.29663537258936
0.0054964345067029345,83.29669123671951
0.005496629274348444,83.2966827297115
0.0054981777512781126,83.296612722025
0.0054966142944627835,83.29668275980234
0.0054975924262814285,83.29664039329657
0.005498034846086015,83.29661810406759
0.005497264557102229,83.29665274028812
0.005496778523080419,83.29667718757756
0.005496791888829773,83.29667409829261
0.005498095568291388,83.2966165436633
0.005495978384463101,83.29671288725848
0.005497406295692251,83.29664699583095
0.005496746431896146,83.29667751088836
0.005496834019574334,83.29667229246326
0.0054966530782070274,83.29668176061541
0.005496807923786878,83.2966753607713
0.005496314823234952,83.29669905859569
0.005496354583378169,83.29669641540816
0.005496445188836786,83.29669029541047
0.005496707482257793,83.29667958683703
0.005495776708916389,83.29672330098357
0.005495999370228572,83.29671186503757
0.005497859873801414,83.29662728687546
0.005498451003172293,83.29659918855643
0.005495754737910107,83.29672428317903
0.005497275223816722,83.29665459965767
0.0054975305017622485,83.29664362941026
0.0054969140164473525,83.29667115263004
0.005498271344012497,83.29660754652558
0.005498046967769025,83.29661877333103
0.00549737302848853,83.2966479072553
0.005498017134301752,83.29661984175384
0.005496798159110884,83.29667600346134
0.005497331509827714,83.2966513938273
0.005498251261946642,83.29661010990652
0.005497324262437809,83.29665129972588
0.0054970120163692375,83.29666730737131
0.005497043751396765,83.29666534602666
0.005496272443063094,83.2967008630178
0.005498290492910894,83.29660735810526
0.005496446281030452,83.29669279612932
0.005496795122584026,83.29667722576599
0.005496826751724448,83.29667277052566
0.005498191708186673,83.29661111049168
0.005497977423104314,83.29662354031157
0.005497250515814358,83.29665391353194
0.005497812225005354,83.29663041978037
0.005497790968904767,83.29663184048518
0.005496884284364534,83.29667244931363
0.005497874640247458,83.29662708768932
0.005497926433176764,83.2966229445728
0.005497514012082843,83.29664434420404
0.005497970603237172,83.29662075252077
0.005496948890270502,83.29666763600466
0.0054961304269012835,83.2967074119267
0.005497629080041084,83.29663900355412
0.005497668804034462,83.29663517799388
0.005497306144437118,83.29665340486044
0.005498080379978416,83.29661641916235
0.005496503481204852,83.29669015652959
0.005497625499803896,83.29663841975038
0.005497445228089479,83.29664469582987
0.005497600933266433,83.29663983128493
0.005495686272367138,83.29672710256274
0.005496922022190022,83.2966690762832
0.0054976335945434674,83.29663622537535
0.005498581160896961,83.29659361272934
0.005496164899112846,83.29670535650678
0.005496308214618968,83.2966984903561
0.005497964089530749,83.29662238037898
0.005497176345652158,83.2966588747655
0.005498207751788297,83.29661013266984
0.005498120270987778,83.29661531628618
0.0054971363669208875,83.29666034719746
0.005496874833115503,83.29667091551114
0.00549643812345219,83.29669319894403
0.005496788382688746,83.29667767027391
0.005497171166475243,83.29665771368882
0.005497687029985708,83.29663637410263
0.00549790197566266,83.29662486724898
0.005496620035273355,83.29668403232128
0.00549821275980042,83.29661017284799
0.005495959968388656,83.29671455252853
0.005497149434127054,83.29666122907848
0.005497837425902799,83.29662686049747
0.005496674852562144,83.29668051930304
0.005496343592613704,83.29669518326928
0.005497926032795701,83.29662440824949
0.00549722098236159,83.29665533436871
0.005496728317023696,83.29667666597366
0.005496949182162484,83.29666745338041
0.00549602881149638,83.29671079014493
0.005497576833388255,83.29664059824393
0.005497843313796227,83.29662708416583
0.005497637202322567,83.29663744674203
0.005495750831463567,83.2967238949727
0.005498024387459334,83.29661900657148
0.0054984634203695155,83.29659894143721
0.005498692946173382,83.29658870385877
0.005496760266223962,83.29667548869003
0.005497138836406228,83.29665881723079
0.0054966250869850864,83.2966837256085
0.005496978239627858,83.29666620690139
0.0054972076795001094,83.296657794308
0.005496993404641644,83.29666548385788
0.0054968572680018715,83.29667130976956
0.0054975018637290944,83.29664355185116
0.005496837388821182,83.29667515800018
0.005497068154475107,83.29666305496046
0.005498398892091443,83.29660146624656
0.0054975598698314525,83.29664097035048
0.0054984764863439265,83.29659800861204
0.005497985504820234,83.29662044616622
0.0054972624011085935,83.29665442239086
0.005497567660190974,83.2966413790168
0.00549588493619299,83.29671816403298
0.005497177568114685,83.2966601065146
0.005497260704669455,83.29665555873012
0.005498185486601383,83.296612428446
0.005496362961348332,83.29669432473527
0.005497348863777194,83.29665222117463
0.005497211374369582,83.2966558638302
0.005496253011735372,83.29670057202466
0.005497159879745797,83.29665988992564
0.005497800024071545,83.29663031472236
0.005496413328376564,83.29669390300892
0.005497635837680004,83.29663800567295
0.0054983162706385815,83.29660639307814
0.0054970016750065295,83.29666560445662
0.005497843857646195,83.29662981212182
0.005497439122045996,83.29664619899518
0.005498291259119196,83.29660631543372
0.005496322706726498,83.29669669683807
0.005497196950371724,83.29665864047494
0.005497220528472668,83.29665595514592
0.005496695638355763,83.29667901495644
0.005497081631921907,83.29666302380349
0.005497146043314448,83.29666165746688
0.005497213286938376,83.29665796115866
0.005498176903329436,83.29661172054433
0.005495666340599224,83.29672806143836
0.005497796999660753,83.29662996525707
0.005498358699813216,83.2966048847279
0.005497349340563169,83.29665060794456
0.005496189328365503,83.2967044026648
0.005497392429149608,83.2966488478928
0.005497789080198346,83.29663109986707
0.005498270220012041,83.29660902543884
0.0054963240786642656,83.29669771655006
0.00549643683494586,83.29669289983416
0.005496992882431111,83.29666827622194
0.00549724979754724,83.29665372408951
0.005498456308032262,83.29660028328726
0.005496941655086236,83.2966702885712
0.005497503862647276,83.29664475878157
0.005496821028378638,83.29667575840912
0.005497276327472168,83.29665583857509
0.005497032600087608,83.29666634140484
0.0054986171467310595,83.29659160017636
0.005498476326584543,83.29659847521974
0.005496953823084175,83.29666824059518
0.005496873086224498,83.29667076160581
0.0054966378950908334,83.29668438752716
0.005497794367208684,83.2966306469447
0.005496250467917946,83.29670198884656
0.0054979439730668146,83.2966232483357
0.005496576997646078,83.29668544437489
0.0054971601207765815,83.29665989515874
0.005497849828014944,83.29662688734244
0.0054973119142129896,83.29665300275286
0.005498374261729676,83.29660336965324
0.005496483118621615,83.29669120595514
0.005496797958520057,83.2966745367024
0.005498331255462084,83.29660513195424
0.005497297144636487,83.29665129399702
0.005496850220017098,83.29667414352517
0.0054961889226387345,83.29670279486297
0.005496392441083936,83.29669292793275
0.005496847331040703,83.29667171578994
0.0054970397510853575,83.29666445457639
0.005497164608956777,83.2966576445235
0.005497212356426259,83.29665840602043
0.005497210562750348,83.29665764915082
0.005497210267051075,83.2966582024157
0.005498403919251214,83.2966017120648
0.005497640095161745,83.29663719544759
0.005498504912810008,83.29659801831907
0.005497867312819909,83.29662625976891
0.005496444655358497,83.29669313179721
0.005497246021247043,83.29665355499833
0.005497004097254195,83.29666456987503
0.005498073522628383,83.29661895503479
0.005497981396749714,83.29662201120905
0.005497105770013298,83.29666007241825
0.005496107721321389,83.29670716003399
0.005497258686791426,83.29665468718437
0.0054967622210994535,83.29667860700674
0.005498064868088516,83.29661928959746
0.0054980379257737865,83.29661896892571
0.005498035795855586,83.29662057093486
0.005495749437323735,83.2967237097774
0.005497767259939817,83.29663141195769
0.0054967542318736795,83.29667728092078
0.005496421983347091,83.29669138471627
0.005497001937807043,83.29666436570993
0.005497410558561905,83.2966460373288
0.005496444294220882,83.29669178620424
0.0054967437347798204,83.29667688231645
0.005496768082236092,83.29667665169903
0.005496692189146117,83.29668035530311
0.0054973224874756525,83.29665370938025
0.005496905118482687,83.2966721810466
0.005496410935488274,83.296694264033
